Welcome Air,\N,2W,WLC,WELCOMEAIR,Austria,Y
Wermlandsflyg AB,\N,,BLW,BLUESTAR,Sweden,N
West Africa Airlines,\N,,WCB,KILO YANKEE,Ghana,N
West African Air Transport,\N,,WTF,WESTAF AIRTRANS,Senegal,N
West African Airlines,\N,,WSF,,Benin,N
West African Cargo Airlines,\N,,WAC,WESTAF CARGO,Mauritania,N
West Air Luxembourg,\N,,WLX,WEST LUX,Luxembourg,N
West Air Sweden,\N,PT,SWN,AIR SWEDEN,Sweden,N
West Caribbean Airways,\N,,WCW,,Colombia,N
West Caribbean Costa Rica,\N,,WCR,WEST CARIBBEAN,Costa Rica,N
West Coast Air,\N,8O,,,Canada,Y
West Coast Airlines,\N,,WCG,WHISKY INDIA,Ghana,N
West Coast Airways,\N,,WCA,WEST-LEONE,Sierra Leone,N
West Freugh DTEO,\N,,TEE,TEEBIRD,United Kingdom,N
West Wind Aviation,\N,,WEW,WESTWIND,Canada,N
WestJet,\N,WS,WJA,WESTJET,Canada,Y
Westair Aviation,\N,,WAA,WESTAIR WINGS,Namibia,N
Westair Cargo Airlines,\N,,WSC,WESTCAR,Cote d'Ivoire,N
Westair Industries,\N,,PCM,PAC VALLEY,United States,N
Westcoast Energy,\N,,BLK,BLUE FLAME,Canada,N
Western Air,\N,,WST,WESTERN BAHAMAS,Bahamas,N
Western Air Couriers,\N,,NPC,NORPAC,United States,N
Western Air Express,\N,,WAE,WESTERN EXPRESS,United States,N
Western Airlines,\N,WA,WAL,WESTERN,United States,Y
Western Arctic Air,\N,,WAL,WESTERN ARCTIC,Canada,N
Western Aviators,\N,,WTV,WESTAVIA,United States,N
Western Express Air Lines,\N,,WES,WEST EX,Canada,N
Western Pacific Airlines,\N,,KMR,KOMSTAR,United States,N
Western Pacific Airservice,\N,,WPA,WESTPAC,Solomon Islands,N
Westflight Aviation,\N,,WSL,WEST LINE,United Kingdom,N
Westgates Airlines,\N,,WSA,WESTATES,United States,N
Westland Helicopters,\N,,WHE,WESTLAND,United Kingdom,N
Westpoint Air,\N,,WTP,WESTPOINT,Canada,N
Westward Airways,\N,CN,WWD,WESTWARD,United States,N
White,\N,,WHT,YOUNG SKY,Portugal,N
White Eagle Aviation,\N,,WEA,WHITE EAGLE,Poland,N
White River Air Services,\N,,WRA,,Canada,N
Whyalla Airlines,\N,,WWL,,Australia,N
Widerøe,\N,WF,WIF,WIDEROE,Norway,Y
Wiggins Airways,\N,,WIG,WIGGINS AIRWAYS,United States,N
Wiking Helikopter Service,\N,,WHS,WEEKING,Germany,N
Wilbur's Flight Operations,\N,,WFO,WILBURS,United States,N
Williams Air,\N,,WLS,WILLIAMS AIR,United States,N
Williams Grand Prix Engineering,\N,,WGP,GRAND PRIX,United Kingdom,N
Wimbi Dira Airways,\N,,WDA,WIMBI DIRA,Democratic Republic of Congo,N
Winair,\N,,WNA,WINAIR,United States,N
Wind Jet,\N,IV,JET,GHIBLI,Italy,Y
Wind Spirit Air,\N,,WSI,WIND SPIRIT,United States,N
Windrose Air,\N,,QGA,QUADRIGA,Germany,N
Windward Islands Airways International,\N,,WIA,WINDWARD,Netherland,N
Wings Air,\N,IW,WON,WINGS ABADI,Indonesia,Y
Wings Air Transport,\N,,WAT,,Sudan,N
Wings Airways,\N,,WAW,WING SHUTTLE,United States,N
Wings Aviation,\N,,WOL,WINGJET,Guyana,N
Wings Express,\N,,WEX,WINGS EXPRESS,United States,N
Wings of Alaska,\N,K5,WAK,WINGS ALASKA,United States,N
Wings of Lebanon Aviation,\N,,WLB,WING LEBANON,Lebanon,N
Winlink,\N,,WIN,WINLINK,Saint Lucia,N
Wisconsin Air National Guard,\N,,WAG,,United States,N
Wisman Aviation,\N,,WSM,WISMAN,United States,N
Wizz Air,\N,W6,WZZ,WIZZ AIR,Hungary,Y
Wizz Air Hungary,\N,8Z,WVL,WIZZBUL,Bulgaria,Y
Wondair on Demand Aviation,\N,,WNR,WONDAIR,Spain,N
Woodgate Executive Air Charter,\N,,CWY,CAUSEWAY,United Kingdom,N
World Airways,\N,WO,WOA,WORLD,United States,Y
World Weatherwatch,\N,,XWW,,Canada,N
World Wing Aviation,\N,,WWM,MANAS WING,Kyrgyzstan,N
Worldspan,\N,1P,,,United States,N
Worldwide Air Charter Systems,\N,,CSW,CHARTER SYSTEMS,Canada,N
Worldwide Aviation Services,\N,,WWS,,Pakistan,N
Worldwide Jet Charter,\N,,WWI,WORLDWIDE,United States,N
Wright Air Lines,\N,,WRT,WRIGHT-AIR,United States,N
Wright Air Service,\N,8V,WRF,WRIGHT FLYER,United States,N
Wuhan Airlines,\N,,CWU,WUHAN AIR,China,N
Wycombe Air Centre,\N,,WYC,WYCOMBE,United Kingdom,N
Wyoming Airlines,\N,,WYG,WYOMING,United States,N
XL Airways France,\N,SE,SEU,STARWAY,France,Y
XP Internation,\N,,XPS,XP PARCEL,Netherlands,N
Xabre Aerolineas,\N,,XAB,AERO XABRE,Mexico,N
Xclusive Jet Charter Limited,\N,,XJC,EXCLUSIVE JET,United Kingdom,N
Xerox Corporation,\N,,XER,XEROX,United States,N
Xiamen Airlines,\N,MF,CXA,XIAMEN AIR,China,Y
Xinjiang Airlines,\N,,CXJ,XINJIANG,China,N
Xjet Limited,\N,,XJT,XRAY,United Kingdom,N
Xtra Airways,\N,XP,CXP,RUBY MOUNTAIN,United States,N
Yak-Service,\N,,AKY,YAK-SERVICE,Russia,N
Yakolev,\N,,YAK,YAK AVIA,Russia,N
Yamal Airlines,\N,YL,LLM,YAMAL,Russia,Y
Yana Airlines,\N,,CYG,VICAIR,Cambodia,N
Yangtze River Express,\N,Y8,YZR,YANGTZE RIVER,China,N
Yellow Wings Air Services,\N,,ELW,YELLOW WINGS,Kenya,N
Yemenia,\N,IY,IYE,YEMENI,Yemen,Y
Yerevan-Avia,\N,,ERV,YEREVAN-AVIA,Armenia,N
Young Flying Service,\N,,YFS,YOUNG AIR,United States,N
Yuhi Air Lines,\N,,AYU,,Japan,N
Yuzhnaya Aircompany,\N,,UGN,PLUTON,Kazakhstan,N
Yuzhmashavia,\N,,UMK,YUZMASH,Ukraine,Y
Z-Avia,\N,,RZV,ZEDAVIA,Armenia,N
Zagros Airlines,\N,,IZG,ZAGROS,Iran,N
Zaire Aero Service,\N,,ZAI,ZASAIR,Democratic Republic of Congo,N
Zairean Airlines,\N,,ZAR,ZAIREAN,Democratic Republic of Congo,N
Zambian Airways,\N,Q3,MBN,ZAMBIANA,Zambia,N
Zambezi Airlines,\N,,ZMA,ZAMBEZI WINGS,Zambia,N
Zanair,\N,,TAN,ZANAIR,Tanzania,Y
Zantop International Airlines,\N,,ZAN,ZANTOP,United States,N
ZAS Airlines of Egypt,\N,,ZAS,ZAS AIRLINES,Egypt,N
Zenith Air,\N,,AZR,ZENAIR,South Africa,N
Zenmour Airlines,\N,,EMR,ZENMOUR,Mauritania,N
Zephyr Express,\N,,RZR,RECOVERY,United States,N
Zhejiang Airlines,\N,,CJG,ZHEJIANG,China,N
Zhetysu,\N,,JTU,ZHETYSU,Kazakhstan,N
Zhez Air,\N,,KZH,,Kazakhstan,N
Zhongfei General Aviation,\N,,CFZ,ZHONGFEI,China,N
Zhongyuan Aviation,\N,,CYN,ZHONGYUAN,China,N
Zip,\N,3J,WZP,ZIPPER,Canada,N
Zimex Aviation,\N,C4,IMX,ZIMEX,Switzerland,N
Zoom Airlines,\N,Z4,OOM,ZOOM,Canada,Y
Zoom Airways,\N,,ZAW,ZED AIR,Bangladesh,N
Zorex,\N,,ORZ,ZOREX,Spain,N
Zracno Pristaniste Mali Losinj,\N,,MLU,MALI LOSINJ,Croatia,N
Tyrolean Airways,\N,\N,TYR,TYROLEAN,\N,Y
buzz,\N,UK,BUZ,\N,\N,N
Maldivian Air Taxi,\N,8Q,\N,\N,Maldives,Y
Yellow Air Taxi,,Y0,\N,,United States,N
Royal Air Cambodge,,VJ,RAC,,Cambodia,Y
Air Mandalay,,6T,\N,Six Tango,Burma,Y
TEA Switzerland,,,4SW,,Switzerland,N
TAN-SAHSA,,SH,\N,Sierra Hotel,Honduras,N
Unknown,\N,-,N/A,\N,\N,Y
Air Busan,\N,BX,ABL,Air Busan,Republic of Korea,Y
TUI Airlines Belgium,now Jetairlfy,TB,TUB,BEAUTY,Belgium,N
Sky Express,SkyExpress,XW,SXR,SKYSTORM,Russia,Y
Arctic Air,,,AKR,Arctic Norway,Norway,N
Braathens,Braathens SAFE,BU,BRA,Braathens,Norway,N
Globus,,GH,GLP,,Russia,Y
Air Kazakhstan,,9Y,KZK,Kazakh,Kazakhstan,Y
Japan Air System,,JD,JAS,Air System,Japan,Y
Annsett New Zealand (NZA),,ZQ,\N,,New Zealand,N
EasyJet (DS),,DS,\N,,Switzerland,Y
Rheintalflug,,,RTL,Rheintal,Austria,N
Dan-Air London,,,DAN,,United Kingdom,N
Fred. Olsen,,,FOF,,Norway,N
Star Peru (2I),,2I,\N,,Peru,Y
Robin Hood Aviation,,,RHA,Sherwood,Austria,N
Carnival Air Lines,,KW,\N,Carnival Air,United States,Y
United Airways,,4H,UBD,UNITED BANGLADESH,Bangladesh,Y
Inter European Airways,,,IEA,,United Kingdom,N
Trans Maldivian Airways,,M8,TMW,,Maldives,N
Fly540,,5H,FFV,SWIFT TANGO,Kenya,Y
Transavia France,,TO,TVF,FRENCH SUN,France,Y
Island Air (WP),,WP,MKU,,United States,Y
1-2-go,fly 1-2-go,OG,\N,,Thailand,N
Uni Air,,B7,UIA,Glory,Taiwan,Y
Gomelavia,,YD,\N,,Belarus,Y
NordWind Airlines,NordWind Airlines,,NWS,NORDLAND,Russia,N
Red Wings,Avialinii 400,WZ,RWZ,AIR RED,Russia,Y
Hellenic Star Airways,,,HST,Hellenic Star,Greece,N
BAE Systems Flight Training,,,BAZ,,Australia,N
TUIfly (X3),,11,\N,,Germany,Y
Felix Airways,,FU,FXX,,Yemen,Y
Kostromskie avialinii,,K1,KOQ,,Russia,Y
Greenfly,,XX,GFY,,Spain,Y
Tajik Air,,7J,\N,,Tajikistan,Y
Air Mozambique,,TM,\N,,Mozambique,Y
ELK Airways,,--,ELK,,Estonia,Y
Gabon Airlines,\N,GY,GBK,GABON AIRLINES,Gabon,Y
MCA Airlines,,,MCA,CALSON,Sweden,Y
Maldivo Airlines,,ML,MAV,Maldivo,Maldives,Y
Virgin Pacific,,VH,VNP,,Fiji,Y
Zest Air,,Z2,\N,,Philippines,Y
Yangon Airways,,HK,\N,Hotel Kilo,Burma,Y
Transport Aérien Transrégional,TAT,IJ,\N,,France,N
LÍO Flugmennt,,,LIO,,Iceland,N
Minerva Airlines,,N4,\N,,Italy,N
Eastar Jet,,ZE,ESR,Eastar,South Korea,Y
Jin Air,,LJ,JNA,Jin Air,South Korea,Y
Wataniya Airways,,,KW1,,Kuwait,Y
Aéris (Priv),,SH,\N,,France,N
Air Arabia Maroc,,3O,\N,Air Arabia,Morocco,Y
Baltic Air lines,,B1,BA1,Baltic,Latvia,Y
Ciel Canadien,,YC,YCC,Ciel,Canada,Y
Canadian National Airways,,CN,YCP,CaNational,Canada,Y
Epic Holiday,Epic Holidays,FA,4AA,Epic,United States,Y
Indochina Airlines,,,AXC,Airspup,Vietnam,Y
JetWind,,,JWW,Jetwind,United States,N
Air Comet Chile,,3I,\N,,Chile,Y
Nazca,,-.,\N,,Peru,N
German Air Force - FLB,,,FLB,FLB,Germany,Y
City-Air Germany,,,CIP,,Germany,N
Voronezhskie Airlanes,,DN,\N,,Russia,N
Line Blue,,L8,LBL,Bluebird,Germany,Y
FlyLAL Charters,,,LLC,,Lithuania,Y
Blue Sky America,,BU,BKY,,United States,N
Texas Spirit,,XS,TXP,,United States,N
Illinois Airways,,IL,ILW,,United States,N
Salzburg arrows,SZA,SZ,\N,SZA,Austria,Y
Texas Wings,,TQ,TXW,TXW,United States,Y
California Western,,KT,CWS,,United States,N
Dennis Sky,Dennis Sky Holding,DH,DSY,DSY,Israel,Y
Zz,,ZZ,\N,,Belgium,Y
Atifly,,A1,A1F,atifly,United States,Y
Air UK,,UK,\N,,United Kingdom,N
Suckling Airways,,CB,\N,,United Kingdom,N
Reno Sky,,RY,\N,,United States,N
Aerolineas heredas santa maria,,,SZB,,Dominican Republic,Y
Ciao Air,,99,\N,,Italy,Y
Jc royal.britannica,,,JRB,,United Kingdom,Y
Birmingham European,,VB,\N,,United Kingdom,N
Pal airlines,,5P,\N,,Chile,Y
CanXpress,,C1,CA1,CAX,Canada,Y
Danube Wings (V5),,V5,\N,,Slovakia,Y
Sharp Airlines,,SH,SHA,SHARP,Australia,Y
CanXplorer,,C2,CAP,,Canada,Y
Click (Mexicana),,QA,\N,,Mexico,Y
World Experience Airline,WEA,W1,WE1,WEA,Canada,Y
ALAK,,J4,\N,,Russia,Y
AJT Air International,,E9,\N,,Russia,N
Air Choice One,,3E,\N,,United States,Y
Tianjin Airlines,,,GCR,,China,Y
China United,,KN,\N,,China,Y
Locair,,ZQ,LOC,LOCAIR,United States,Y
Safi Airlines,,4Q,\N,,Afghanistan,Y
SeaPort Airlines,,K5,SQH,SASQUATCH,United States,Y
Salmon Air,,S6,\N,,United States,Y
Fly Illi,,IL,ILY,,United States,N
Bobb Air Freight,,1,\N,,Germany,Y
Star1 Airlines,,V9,HCW,,Lithuania,Y
Pelita,,6D,\N,,Indonesia,Y
Alpi Eagles (E8),,E8,\N,,Italy,N
Alaska Seaplane Service,,J5,\N,,United States,Y
TAN,,T8,\N,,Argentina,N
Enerjet,,,ENJ,ENERJET AIR,Canada,Y
MexicanaLink,,I6,MXI,LINK,Mexico,Y
Island Spirit,,IP,ISX,,Iceland,Y
TACA Peru,,T0,\N,TACA PERU,Peru,Y
Orbest,,,OBS,ORBEST,Portugal,Y
Southern Air Charter,,,SOA,,Bahamas,Y
SVG Air,,,SVG,Grenadines,Saint Vincent and the Grenadines,Y
Air Century,,,CEY,,Dominican Republic,Y
Pan Am World Airways Dominicana,PAWA Dominicana,7Q,\N,PAWA,Dominican Republic,Y
Primera Air,,PF,\N,PRIMERA,Iceland,Y
Air Antilles Express,,3S,\N,GREEN BIRD,Guadeloupe,Y
Sol Lineas Aereas,,,OLS,FLIGHT SOL,Argentina,Y
Regional Paraguaya,,P7,REP,REGIOPAR,Paraguay,Y
VIP Ecuador,,V6,\N,,Ecuador,Y
Transportes Aereos Cielos Andinos,,,NDN,ANDINOS,Peru,Y
Peruvian Airlines,,P9,\N,,Peru,Y
EasyFly,,,EFY,EASYFLY,Colombia,Y
Polar Airlines,,ЯП,\N,,Russia,Y
Catovair,,OC,\N,CATOVAIR,Mauritius,Y
Andalus Lineas Aereas,,,ANU,Andalus,Spain,Y
Air 26,,,DCD,DUCARD,Angola,Y
Mauritania Airways,,,MTW,MAURITANIA AIRWAYS,Mauritania,Y
CEIBA Intercontinental,,,CEL,CEIBA LINE,Equatorial Guinea,Y
Halcyonair,,7Z,\N,CREOLE,Cape Verde,Y
Business Aviation,,4P,\N,AFRICAN BUSINESS,Congo (Kinshasa),Y
Compagnie Africaine d\\'Aviation,,E9,\N,AFRICOMPANY,Congo (Kinshasa),Y
Zambia Skyways,,K8,\N,ZAMBIA SKIES,Zambia,Y
AlMasria Universal Airlines,,UJ,LMU,ALMASRIA,Egypt,Y
EgyptAir Express,,,MSE,EGYPTAIR EXPRESS,Egypt,Y
SmartLynx Airlines,,6Y,\N,,Latvia,Y
Air Italy Egypt,,,EUD,,Egypt,Y
KoralBlue Airlines,,K7,KBR,KORAL BLUE,Egypt,Y
Wind Rose Aviation,,,WRC,WIND ROSE,Ukraine,Y
Elysian Airlines,,E4,GIE,,Cameroon,Y
Sevenair,,,SEN,SEVENAIR,Tunisia,Y
Hellenic Imperial Airways,,HT,IMP,IMPERIAL,Greece,Y
Amsterdam Airlines,,WD,AAN,AMSTEL,Netherlands,Y
Arik Niger,,Q9,NAK,,Niger,Y
Dana Air,,DA,\N,DANACO,Nigeria,Y
STP Airways,,8F,STP,SAOTOME AIRWAYS,Sao Tome and Principe,Y
Med Airways,,7Y,\N,FLYING CARPET,Lebanon,Y
Skyjet Airlines,,UQ,SJU,SKYJET,Uganda,Y
Air Volga,,G6,\N,GOUMRAK,Russia,Y
Transavia Denmark,,,TDK,,Denmark,Y
Royal Falcon,,RL,RFJ,,Jordan,Y
Euroline,,4L,MJX,GEO-LINE,Georgia,Y
Worldways,,WG,WGC,,Canada,N
Turkuaz Airlines,,,TRK,TURKU,Turkey,Y
Athens Airways,,ZF,\N,ATHENSAIR,Greece,Y
Viking Hellas,,VQ,VKH,DELPHI,Greece,Y
Norlandair,,,FNA,NORLAND,Iceland,Y
Flugfelag Vestmannaeyja,,,FVM,ELEGANT,Iceland,Y
Starline.kz,,DZ,\N,ALUNK,Kazakhstan,Y
Euro Harmony,Euro Harmony ,EH,EHM,,Portugal,N
Lugansk Airlines,,L7,\N,ENTERPRISE LUHANSK,Ukraine,Y
Gryphon Airlines,,6P,\N,,United States,Y
Gadair European Airlines,,GP,GDR,GADAIR,Spain,Y
Spirit of Manila Airlines,,SM,MNP,MANILA SKY,Philippines,Y
Chongqing Airlines,,OQ,CQN,CHONG QING,China,Y
Grand China Air,,,GDC,GRAND CHINA,China,Y
West Air China,,PN,CHB,WEST CHINA,China,Y
Falcon Air (IH),,IH,\N,,Sweden,N
QatXpress,qatXpress,C3,QAX,,Qatar,Y
OneChina,OneChina,1C,1CH,,China,Y
NordStar Airlines,,Y7,\N,,Russia,Y
Joy Air,,JR,JOY,JOY AIR,China,Y
Air India Regional,,CD,\N,ALLIED,India,Y
MDLR Airlines,,9H,\N,MDLR,India,Y
Jagson Airlines,,,JGN,JAGSON,India,Y
Maldivian,,Q2,\N,ISLAND AVIATION,Maldives,Y
Xpressair,,XN,\N,,Indonesia,Y
Strategic Airlines,,VC,\N,,Australia,Y
Fars Air Qeshm,,,QFZ,FARS AIR,Iran,Y
Eastok Avia,,,EAA,,Kyrgyzstan,Y
Jupiter Airlines,,,JPU,JUPITERAIR,United Arab Emirates,Y
Vision Air International,,,VIS,,Pakistan,Y
Al-Naser Airlines,,NA,\N,,Iraq,Y
Fuji Dream Airlines,,JH,\N,FUJI DREAM,Japan,Y
Korea Express Air,,,KEA,,South Korea,Y
Eznis Airways,,,EZA,EZNIS,Mongolia,Y
Pacific Flier,,,PFL,KOROR,Palau,Y
Syrian Pearl Airlines,,,PSB,,Syria,Y
SGA Airlines,,5E,\N,SIAM,Thailand,Y
Air2there,,F8,\N,,New Zealand,Y
Avianova (Russia),,AO,\N,Nova,Russia,Y
Parmiss Airlines (IPV),,PA,IPV,IPV,Iran,Y
EuropeSky,,ES,EUV,EuropeSky,Germany,Y
BRAZIL AIR,BRAZIL AIR,GB,BZE,BRAZIL AIR,Brazil,Y
Homer Air,Homer Sky,MR,OME,,Germany,Y
Court Line,,??,???,,United Kingdom,N
South West Africa Territory Force,SWATF,??,***,,Namibia,N
Lombards Air,,++,---,,South Africa,N
U.S. Air,,-+,--+,,United States,Y
Flitestar,,GM,===,,South Africa,N
Jayrow,,\\',\\'\\,,Australia,Y
Llloyd Helicopters,,::,:::,,Australia,N
Wilderness Air,,;;,\N,,Australia,Y
Whitaker Air,,^^,\N,,Australia,Y
PanAm World Airways,,WQ,PQW,,United States,Y
Virginwings,,YY,VWA,,Germany,Y
KSY,Kreta Sky,KY,KSY,KSY,Greece,Y
Buquebus Líneas Aéreas,,BQ,BQB,,Uruguay,Y
SOCHI AIR,SOCHI,CQ,KOL,SLOW FROG,Russia,Y
Wizz Air Ukraine,,WU,WAU,WIZZAIR UKRAINE,Ukraine,Y
88,,47,VVN,,Cyprus,Y
LCM AIRLINES,,LQ,LMM,,Russia,Y
Aero Brazil,,BZ,BZL,,Brazil,N
Cambodia Angkor Air (K6),,K6,\N,,Cambodia,Y
Skyline nepc,,D5,\N,,India,N
THREE,,H3,T33,,China,N
Royal European Airlines,,69,\N,,United Kingdom,Y
Tom\\'s & co airliners,Tom\\'s air,&T,T&O,T&,France,Y
Azul,Azul Linhas Aéreas Brasileiras,AD,AZU,,Brazil,Y
LSM Airlines,slowbird,PQ,LOO,slowbird,Russia,Y
Zapolyarie Airlines,Zapolyarye Airlines,,PZY,,Russia,Y
Finlandian,,,FN1,,Finland,Y
LionXpress,lionXpress,C4,LIX,LIX,Cameroon,Y
Nik Airways,,X1,\N,,Saudi Arabia,N
Genesis,,GK,\N,,Pakistan,Y
Congo Express,,XZ,\N,EXPRESSWAYS,Congo (Kinshasa),Y
Fly Dubai,,FZ,FDB,,United Arab Emirates,Y
Domenican Airlines,Domenican,D1,MDO,Domenican,Dominican Republic,Y
ConneX European Airline,,,2CO,ConneX,Austria,Y
Air Atlantic,,9A,\N,Atlantic,Canada,N
Air Ops,,CR,\N,,Sweden,N
Aereonautica militare,,JY,AXZ,,Italy,Y
Kal Star Aviation,,,KLS,,Indonesia,Y
LSM AIRLINES ,Russian. Yours Air Lines ,YZ,YZZ,Moscow frog ,Russia,Y
Aero Lloyd (YP),,YP,AEF,,Germany,N
UTair-Express,,UR,\N,,Russia,Y
Huaxia,HUAXIA,G5,\N,,China,Y
Zabaykalskii Airlines,Baikal Airlines,ZP,ZZZ,Lakeair,Russia,Y
CBM America,,,XBM,AIRMAX,United States,Y
Marysya Airlines,MARYSYA AIRLINES,M4,1QA,MARSHAK AIR,Russia,Y
N1,,N1,\N,,Peru,Y
Airlink (SAA),,4Z,\N,,South Africa,Y
Westfalia Express VA,,,WFX,,Germany,Y
JobAir,,3B,\N,,Czech Republic,Y
Zuliana de Aviacion,Zuliana,OD,ULA,,Venezuela,N
Black Stallion Airways,,BZ,BSA,Stallion,United States,Y
German International Air Lines,Germanair,GM,GER,,Germany,Y
TrasBrasil,,TB,TBZ,,Brazil,Y
TransBrasil Airlines,,TH,THS,,Brazil,Y
China SSS,Chunqiu Airlines,9C,\N,,China,Y
Nihon.jet,,NJ,\N,,Japan,N
AIR INDOCHINE,,,IIA,,Vietnam,Y
Transportes Aéreos Nacionales de Selva,,TJ,\N,Aereos Selva,Peru,N
Happy Air,,,HPY,,Thailand,Y
Solar Air,,,SRB,Solar Air,Thailand,Y
Air Mekong,,P8,MKG,Air Mekong,Vietnam,Y
Harbour Air (Priv),,H3,\N,,Canada,Y
Air Hamburg (AHO),,HH,AHO,Air Hamburg,Germany,Y
ZABAIKAL AIRLINES,ZABAIKAL ,Z6,ZTT,BAIKAL ,Russia,Y
TransHolding,Trans,TI,THI,,Brazil,Y
SUR Lineas Aereas,,,SZZ,,Argentina,Y
Aerolineas Africanas,,,AA1,,Guinea,Y
Yeti Airways,,YT,\N,,Nepal,Y
Georgian Airlines,,,GEG,,Georgia,N
Yellowstone Club Private Shuttle,,Y1,\N,YCS,United States,Y
Caucasus Airlines,,NS,\N,,Georgia,Y
Serbian Airlines,,S1,SA1,,Serbia,Y
Windward Islands Airways,,WM,\N,Winair,Netherlands Antilles,Y
TransHolding System,,YO,TYS,,Brazil,Y
CCML Airlines,,CB,CCC,,Colombia,Y
Air Charter International,,SF,\N,,France,N
Small Planet Airlines,,,ELC,,Lithuania,Y
Fly Brasil,Fly Brasil,F1,FBL,FBL,Brazil,Y
AUOS,AUOS,,AUK,AUOS,United Kingdom,N
CB Airways UK ( Interliging Flights ),,1F,CIF,,United Kingdom,Y
Fly Colombia ( Interliging Flights ),,3F,3FF,,Colombia,Y
Trans Pas Air,,T6,TP6,,United States,Y
KMV,,МИ,\N,Air Minvody,Russia,Y
Himalayan Airlines,Himalaya,HC,HYM,Himalayan,Nepal,Y
Indya Airline Group,Indya1,G1,IG1,Indya1,India,Y
Sunwing,,WG,\N,sunwing,Canada,Y
Turkish Wings Domestic,,,TWD,TWD,Turkey,Y
Japan Regio,,ZX,ZXY,,Japan,Y
OCEAN AIR CARGO,,,IXO,,India,Y
Norte Lineas Aereas,NORTE,N0,\N,,Argentina,Y
Austral Brasil,Austral Brasil lineas aereas,W7,\N,,Brazil,Y
PEGASUS AIRLINES-,,H9,\N,,Turkey,Y
AirLiberté,,IJ,\N,,France,N
Nihon.jet connect,,,NX1,,Kyrgyzstan,Y
Camair-co,,QC,\N,,Cameroon,Y
Aerocontinente (Priv),,N6,\N,,Peru,N
Sky Regional,Air Canada Express,RS,\N,Sky Regional,Canada,Y
TUR Avrupa Hava YollarÄ±,TUR European Airways,YI,\N,TurAvrupa,Turkey,N
Cruzeiro do Sul Servicos Aereos,,,CRZ,,Brazil,N
LSM International ,Moskva-air,II,UWW,moose,Russia,Y
Baikotovitchestrian Airlines ,,BU,BUU,,American Samoa,Y
Luchsh Airlines ,Air luch,L4,LJJ,russian sky,Russia,Y
ENTERair,,,QQQ,,Poland,Y
Zimbabwean Airlines,,Z7,\N,,Zimbabwe,N
Air Cargo Germany,,6U,\N,Loadmaster,Germany,Y
Mongolian International Air Lines ,Mongol Air ,7M,ZTF,Mongol_AIr ,Mongolia,Y
Alaniya Airlines,Алания,2D,\N,,Russia,N
Tway Airlines,,TW,TWB,TWAY AIR,South Korea,Y
Papillon Grand Canyon Helicopters,,HI,\N,,United States,Y
Jusur airways,,JX,JSR,,Egypt,Y
NEXT Brasil,NEXT,XB,NXB,XB,Brazil,Y
AeroWorld ,Sovet Air ,W4,WER,sovet,Russia,Y
Cook Island Air,,KH,\N,,Cook Islands,N
US Africa Airways,,E8,\N,,United States,N
GNB Linhas Aereas,,GN,\N,,Brazil,Y
Usa Sky Cargo,USky,E1,ES2,USKY,United States,Y
Hankook Airline,,HN,HNX,HNX,South Korea,Y
Red Jet America,,RR,\N,,United States,N
REDjet,,Z7,\N,,Barbados,Y
Hellenic Airways,,1H,HEY,Hellenic,Greece,N
Red Jet Andes,,PT,\N,,Peru,Y
Red Jet Canada,,QY,\N,,Canada,Y
Sprintair,,,SRN,,Poland,Y
Red Jet Mexico,,4X,\N,,Mexico,Y
Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y
Era Alaska,,7H,ERR,ERAH,United States,Y
AirRussia,RussianConector,R8,RRJ,russiancloud,Russia,Y
Hankook Air US,,H1,HA1,,United States,Y
NEPC Airlines,,D5,\N,,India,N
Canadian World,,10,CNN,Canadian,Canada,N
Pim Air,,,PHJ,Pim Air,Netherlands,N
Carpatair Flight Training,,,SMW,Smartwings,Romania,Y
I-Fly,,H5,RSY,RUSSIAN SKY,Russia,Y
T.A.T,,IJ,\N,,France,N
Compania de Aviacion Faucett,,,CFP,,Peru,N
Kar-Air,,,KAR,,Finland,N
Alinord,,DN,\N,,Italy,N
Pacific Express,,VB,\N,,United States,N
Whitejets,,,WTJ,WHITEJET,Brazil,Y
VickJet,,KT,VKJ,Vickjet,France,Y
BVI Airways,,XV,\N,,British Virgin Islands,Y
Hamburg Airways,,,HAY,,Germany,Y
Salsa d\\'Haiti,,SO,SLC,SALSA,Haiti,Y
Zambezi Airlines (ZMA),,ZJ,\N,,Zambia,Y
Kan Air,,,KND,Kan Air,Thailand,Y
Air Cudlua,Air Cudlua,,CUD,Cudlua,United Kingdom,Y
Polet Airlines (Priv),,YQ,\N,,Russia,Y
Air Explore,,,AXE,,Slovakia,Y
TROPICAL LINHAS AEREAS,TROPICAL,T1,TP3,,Brazil,N
12 North,,12,N12,12N,India,Y
Holidays Czech Airlines,,,HCC,,Czech Republic,Y
Comtel Air,,,COE,,Austria,Y
Mint Airways,,,MIC,,Spain,Y
Orbit Airlines,Orbit,,OBT,Orbit,United States,Y
Air Bucharest,,,BUR,,Romania,Y
AlbaStar,,,LAV,,Spain,Y
Mauritania Airlines International,,L6,MAI,,Mauritania,Y
MAT Airways,,6F,MKD,,Macedonia,Y
Asian Wings Airways,,AW,AWM,Asian Star,Burma,Y
Air Arabia Egypt,,E5,RBG,,Egypt,Y
